country,year,production,lag1,lag2,lag3,rolling_3,country_code
SYR,1996,29175.912,30621.656,29115.673,26873.766,28870.365,119
SYR,1997,28645.806,29175.912,30621.656,29115.673,29637.747000000003,119
SYR,1998,28663.878,28645.806,29175.912,30621.656,29481.12466666667,119
SYR,1999,28769.297,28663.878,28645.806,29175.912,28828.532000000003,119
SYR,2000,27447.044,28769.297,28663.878,28645.806,28692.993666666665,119
SYR,2001,29075.514,27447.044,28769.297,28663.878,28293.406333333336,119
SYR,2002,31374.648,29075.514,27447.044,28769.297,28430.618333333336,119
SYR,2003,30240.14,31374.648,29075.514,27447.044,29299.06866666667,119
SYR,2004,22278.51,30240.14,31374.648,29075.514,30230.10066666667,119
SYR,2005,20754.455,22278.51,30240.14,31374.648,27964.43266666667,119
SYR,2006,19417.142,20754.455,22278.51,30240.14,24424.368333333336,119
SYR,2007,18553.712,19417.142,20754.455,22278.51,20816.702333333335,119
SYR,2008,18721.378,18553.712,19417.142,20754.455,19575.103000000003,119
SYR,2009,18398.093,18721.378,18553.712,19417.142,18897.410666666667,119
SYR,2010,19863.917,18398.093,18721.378,18553.712,18557.72766666667,119
SYR,2011,18104.929,19863.917,18398.093,18721.378,18994.46266666667,119
SYR,2012,8285.919,18104.929,19863.917,18398.093,18788.97966666667,119
SYR,2013,2554.147,8285.919,18104.929,19863.917,15418.255000000003,119
SYR,2014,1305.185,2554.147,8285.919,18104.929,9648.331666666667,119
SYR,2015,1078.284,1305.185,2554.147,8285.919,4048.4170000000013,119
SYR,2016,1021.057,1078.284,1305.185,2554.147,1645.8720000000012,119
SYR,2017,1021.057,1021.057,1078.284,1305.185,1134.8420000000012,119
TGO,1974,0.0,0.0,0.0,0.0,0.0,120
TGO,1975,0.0,0.0,0.0,0.0,0.0,120
TGO,1976,0.0,0.0,0.0,0.0,0.0,120
TGO,1977,0.0,0.0,0.0,0.0,0.0,120
TGO,1978,0.0,0.0,0.0,0.0,0.0,120
TGO,1979,0.0,0.0,0.0,0.0,0.0,120
TGO,1980,0.0,0.0,0.0,0.0,0.0,120
TGO,1981,0.0,0.0,0.0,0.0,0.0,120
TGO,1982,0.0,0.0,0.0,0.0,0.0,120
TGO,1983,0.0,0.0,0.0,0.0,0.0,120
TGO,1984,0.0,0.0,0.0,0.0,0.0,120
TGO,1985,0.0,0.0,0.0,0.0,0.0,120
TGO,1986,0.0,0.0,0.0,0.0,0.0,120
TGO,1987,0.0,0.0,0.0,0.0,0.0,120
TGO,1988,0.0,0.0,0.0,0.0,0.0,120
TGO,1989,0.0,0.0,0.0,0.0,0.0,120
TGO,1990,0.0,0.0,0.0,0.0,0.0,120
TGO,1991,0.0,0.0,0.0,0.0,0.0,120
TGO,1992,0.0,0.0,0.0,0.0,0.0,120
TGO,1993,0.0,0.0,0.0,0.0,0.0,120
TGO,1994,0.0,0.0,0.0,0.0,0.0,120
TGO,1995,0.0,0.0,0.0,0.0,0.0,120
TGO,1996,0.0,0.0,0.0,0.0,0.0,120
TGO,1997,0.0,0.0,0.0,0.0,0.0,120
TGO,1998,0.0,0.0,0.0,0.0,0.0,120
TGO,1999,0.0,0.0,0.0,0.0,0.0,120
TGO,2000,0.0,0.0,0.0,0.0,0.0,120
TGO,2001,0.0,0.0,0.0,0.0,0.0,120
TGO,2002,0.0,0.0,0.0,0.0,0.0,120
TGO,2003,0.0,0.0,0.0,0.0,0.0,120
TGO,2004,0.0,0.0,0.0,0.0,0.0,120
TGO,2005,0.0,0.0,0.0,0.0,0.0,120
TGO,2006,0.0,0.0,0.0,0.0,0.0,120
TGO,2007,0.0,0.0,0.0,0.0,0.0,120
TGO,2008,0.0,0.0,0.0,0.0,0.0,120
TGO,2009,0.0,0.0,0.0,0.0,0.0,120
TGO,2010,0.0,0.0,0.0,0.0,0.0,120
TGO,2011,0.0,0.0,0.0,0.0,0.0,120
TGO,2012,0.0,0.0,0.0,0.0,0.0,120
TGO,2013,0.0,0.0,0.0,0.0,0.0,120
TGO,2014,0.0,0.0,0.0,0.0,0.0,120
TGO,2015,0.0,0.0,0.0,0.0,0.0,120
TGO,2016,0.0,0.0,0.0,0.0,0.0,120
TGO,2017,0.0,0.0,0.0,0.0,0.0,120
THA,1974,6.108,6.108,6.108,13.234,8.483333333333333,121
THA,1975,6.108,6.108,6.108,6.108,6.108,121
THA,1976,8.144,6.108,6.108,6.108,6.108,121
THA,1977,12.216,8.144,6.108,6.108,6.786666666666666,121
THA,1978,11.198,12.216,8.144,6.108,8.822666666666665,121
THA,1979,12.216,11.198,12.216,8.144,10.519333333333334,121
THA,1980,14.252,12.216,11.198,12.216,11.876666666666665,121
THA,1981,15.27,14.252,12.216,11.198,12.555333333333332,121
THA,1982,15.27,15.27,14.252,12.216,13.912666666666667,121
THA,1983,319.655,15.27,15.27,14.252,14.930666666666667,121
THA,1984,716.678,319.655,15.27,15.27,116.73166666666667,121
THA,1985,1052.621,716.678,319.655,15.27,350.53433333333334,121
THA,1986,1029.207,1052.621,716.678,319.655,696.3180000000001,121
THA,1987,869.38,1029.207,1052.621,716.678,932.8353333333334,121
THA,1988,989.505,869.38,1029.207,1052.621,983.7360000000002,121
THA,1989,1973.919,989.505,869.38,1029.207,962.6973333333334,121
THA,1990,2167.341,1973.919,989.505,869.38,1277.6013333333333,121
THA,1991,2295.61,2167.341,1973.919,989.505,1710.2549999999999,121
THA,1992,2631.553,2295.61,2167.341,1973.919,2145.6233333333334,121
THA,1993,2679.4,2631.553,2295.61,2167.341,2364.8346666666666,121
THA,1994,2849.407,2679.4,2631.553,2295.61,2535.521,121
THA,1995,2685.508,2849.407,2679.4,2631.553,2720.1200000000003,121
THA,1996,3110.017,2685.508,2849.407,2679.4,2738.105,121
THA,1997,3619.022,3110.017,2685.508,2849.407,2881.6440000000002,121
THA,1998,3819.57,3619.022,3110.017,2685.508,3138.1823333333327,121
THA,1999,4132.098,3819.57,3619.022,3110.017,3516.203,121
THA,2000,5381.195,4132.098,3819.57,3619.022,3856.896666666666,121
THA,2001,5533.897,5381.195,4132.098,3819.57,4444.287666666667,121
THA,2002,6520.28,5533.897,5381.195,4132.098,5015.7300000000005,121
THA,2003,8021.004,6520.28,5533.897,5381.195,5811.790666666667,121
THA,2004,7789.037,8021.004,6520.28,5533.897,6691.727,121
THA,2005,9254.461,7789.037,8021.004,6520.28,7443.440333333333,121
THA,2006,10395.132,9254.461,7789.037,8021.004,8354.834,121
THA,2007,10836.877,10395.132,9254.461,7789.037,9146.21,121
THA,2008,11855.513,10836.877,10395.132,9254.461,10162.156666666668,121
THA,2009,12032.01,11855.513,10836.877,10395.132,11029.173999999999,121
THA,2010,12551.413,12032.01,11855.513,10836.877,11574.800000000001,121
THA,2011,11556.982,12551.413,12032.01,11855.513,12146.312,121
THA,2012,12499.977,11556.982,12551.413,12032.01,12046.801666666666,121
THA,2013,12428.37,12499.977,11556.982,12551.413,12202.790666666668,121
THA,2014,11762.727,12428.37,12499.977,11556.982,12161.776333333333,121
THA,2015,12532.251,11762.727,12428.37,12499.977,12230.358000000002,121
THA,2016,12969.962,12532.251,11762.727,12428.37,12241.116,121
THA,2017,12065.292,12969.962,12532.251,11762.727,12421.646666666667,121
TJK,1993,42.21,61.305,108.539,144.719,104.85433333333333,122
TJK,1994,33.165,42.21,61.305,108.539,70.68466666666667,122
TJK,1995,26.13,33.165,42.21,61.305,45.56,122
TJK,1996,26.13,26.13,33.165,42.21,33.835,122
TJK,1997,26.13,26.13,26.13,33.165,28.474999999999998,122
TJK,1998,19.095,26.13,26.13,26.13,26.13,122
TJK,1999,19.095,19.095,26.13,26.13,23.785,122
TJK,2000,18.09,19.095,19.095,26.13,21.439999999999998,122
TJK,2001,16.08,18.09,19.095,19.095,18.76,122
TJK,2002,16.08,16.08,18.09,19.095,17.755,122
TJK,2003,16.08,16.08,16.08,18.09,16.75,122
TJK,2004,19.095,16.08,16.08,16.08,16.08,122
TJK,2005,22.11,19.095,16.08,16.08,17.084999999999997,122
TJK,2006,24.12,22.11,19.095,16.08,19.095,122
TJK,2007,26.13,24.12,22.11,19.095,21.775000000000002,122
TJK,2008,26.13,26.13,24.12,22.11,24.12,122
TJK,2009,26.13,26.13,26.13,24.12,25.459999999999997,122
TJK,2010,27.135,26.13,26.13,26.13,26.13,122
TJK,2011,28.14,27.135,26.13,26.13,26.465,122
TJK,2012,30.15,28.14,27.135,26.13,27.135,122
TJK,2013,27.135,30.15,28.14,27.135,28.474999999999998,122
TJK,2014,25.125,27.135,30.15,28.14,28.474999999999998,122
TJK,2015,25.125,25.125,27.135,30.15,27.47,122
TJK,2016,25.125,25.125,25.125,27.135,25.795,122
TJK,2017,25.125,25.125,25.125,25.125,25.125,122
TKM,1993,3919.468,4676.227,5476.201,3768.72,4640.382666666666,123
TKM,1994,3376.773,3919.468,4676.227,5476.201,4690.6320000000005,123
TKM,1995,3517.472,3376.773,3919.468,4676.227,3990.8226666666665,123
TKM,1996,4045.092,3517.472,3376.773,3919.468,3604.571,123
TKM,1997,5375.702,4045.092,3517.472,3376.773,3646.4456666666665,123
TKM,1998,6853.04,5375.702,4045.092,3517.472,4312.7553333333335,123
TKM,1999,7195.742,6853.04,5375.702,4045.092,5424.611333333333,123
TKM,2000,7216.847,7195.742,6853.04,5375.702,6474.828,123
TKM,2001,7700.248,7216.847,7195.742,6853.04,7088.542999999999,123
TKM,2002,9054.977,7700.248,7216.847,7195.742,7370.9456666666665,123
TKM,2003,10053.939,9054.977,7700.248,7216.847,7990.690666666666,123
TKM,2004,10101.173,10053.939,9054.977,7700.248,8936.387999999999,123
TKM,2005,9567.523,10101.173,10053.939,9054.977,9736.696333333333,123
TKM,2006,8361.532,9567.523,10101.173,10053.939,9907.545,123
TKM,2007,9135.376,8361.532,9567.523,10101.173,9343.409333333331,123
TKM,2008,9848.92,9135.376,8361.532,9567.523,9021.476999999999,123
TKM,2009,9598.677,9848.92,9135.376,8361.532,9115.275999999998,123
TKM,2010,9828.821,9598.677,9848.92,9135.376,9527.657666666666,123
TKM,2011,10517.24,9828.821,9598.677,9848.92,9758.805999999999,123
TKM,2012,10957.426,10517.24,9828.821,9598.677,9981.579333333333,123
TKM,2013,11709.16,10957.426,10517.24,9828.821,10434.495666666666,123
TKM,2014,11858.904,11709.16,10957.426,10517.24,11061.275333333333,123
TKM,2015,12110.152,11858.904,11709.16,10957.426,11508.496666666666,123
TKM,2016,11135.31,12110.152,11858.904,11709.16,11892.738666666666,123
TKM,2017,10379.556,11135.31,12110.152,11858.904,11701.455333333332,123
TTO,1974,9393.832,8358.593,7061.013,6513.124,7310.91,124
TTO,1975,10843.771,9393.832,8358.593,7061.013,8271.146,124
TTO,1976,10700.493,10843.771,9393.832,8358.593,9532.065333333334,124
TTO,1977,11521.822,10700.493,10843.771,9393.832,10312.698666666667,124
TTO,1978,11539.984,11521.822,10700.493,10843.771,11022.028666666667,124
TTO,1979,10776.168,11539.984,11521.822,10700.493,11254.099666666667,124
TTO,1980,10682.331,10776.168,11539.984,11521.822,11279.324666666667,124
TTO,1981,9511.885,10682.331,10776.168,11539.984,10999.494333333334,124
TTO,1982,8893.366,9511.885,10682.331,10776.168,10323.461333333333,124
TTO,1983,8030.667,8893.366,9511.885,10682.331,9695.860666666667,124
TTO,1984,8817.69,8030.667,8893.366,9511.885,8811.972666666667,124
TTO,1985,9157.725,8817.69,8030.667,8893.366,8580.574333333334,124
TTO,1986,8781.366,9157.725,8817.69,8030.667,8668.694000000001,124
TTO,1987,8031.676,8781.366,9157.725,8817.69,8918.927,124
TTO,1988,7868.217,8031.676,8781.366,9157.725,8656.922333333334,124
TTO,1989,7768.326,7868.217,8031.676,8781.366,8227.086333333335,124
TTO,1990,7867.208,7768.326,7868.217,8031.676,7889.406333333333,124
TTO,1991,7300.147,7867.208,7768.326,7868.217,7834.583666666666,124
TTO,1992,7148.797,7300.147,7867.208,7768.326,7645.227,124
TTO,1993,6424.332,7148.797,7300.147,7867.208,7438.717333333333,124
TTO,1994,6798.672,6424.332,7148.797,7300.147,6957.758666666666,124
TTO,1995,6777.483,6798.672,6424.332,7148.797,6790.600333333333,124
TTO,1996,6703.826,6777.483,6798.672,6424.332,6666.829000000001,124
TTO,1997,6422.314,6703.826,6777.483,6798.672,6759.993666666666,124
TTO,1998,6378.926,6422.314,6703.826,6777.483,6634.541,124
TTO,1999,6492.944,6378.926,6422.314,6703.826,6501.688666666668,124
TTO,2000,6178.134,6492.944,6378.926,6422.314,6431.394666666667,124
TTO,2001,5879.469,6178.134,6492.944,6378.926,6350.001333333334,124
TTO,2002,6776.474,5879.469,6178.134,6492.944,6183.515666666667,124
TTO,2003,6990.383,6776.474,5879.469,6178.134,6278.025666666667,124
TTO,2004,6374.89,6990.383,6776.474,5879.469,6548.775333333334,124
TTO,2005,7488.831,6374.89,6990.383,6776.474,6713.915666666667,124
TTO,2006,7441.408,7488.831,6374.89,6990.383,6951.3679999999995,124
TTO,2007,6290.134,7441.408,7488.831,6374.89,7101.709666666667,124
TTO,2008,5927.901,6290.134,7441.408,7488.831,7073.457666666666,124
TTO,2009,5558.606,5927.901,6290.134,7441.408,6553.147666666667,124
TTO,2010,5092.446,5558.606,5927.901,6290.134,5925.547,124
TTO,2011,4781.672,5092.446,5558.606,5927.901,5526.317666666666,124
TTO,2012,4263.044,4781.672,5092.446,5558.606,5144.241333333333,124
TTO,2013,4221.675,4263.044,4781.672,5092.446,4712.387333333333,124
TTO,2014,4226.72,4221.675,4263.044,4781.672,4422.1303333333335,124
TTO,2015,4091.513,4226.72,4221.675,4263.044,4237.146333333333,124
TTO,2016,3728.272,4091.513,4226.72,4221.675,4179.969333333333,124
TTO,2017,3780.74,3728.272,4091.513,4226.72,4015.501666666667,124
TUN,1974,4263.166,3994.336,4096.306,4232.266,4107.6359999999995,125
TUN,1975,4747.266,4263.166,3994.336,4096.306,4117.936,125
TUN,1976,3821.296,4747.266,4263.166,3994.336,4334.922666666666,125
TUN,1977,4433.116,3821.296,4747.266,4263.166,4277.242666666666,125
TUN,1978,5092.315,4433.116,3821.296,4747.266,4333.892666666667,125
TUN,1979,5702.075,5092.315,4433.116,3821.296,4448.909,125
TUN,1980,5816.405,5702.075,5092.315,4433.116,5075.835333333333,125
TUN,1981,5571.265,5816.405,5702.075,5092.315,5536.931666666666,125
TUN,1982,5299.345,5571.265,5816.405,5702.075,5696.581666666668,125
TUN,1983,5697.955,5299.345,5571.265,5816.405,5562.338333333333,125
TUN,1984,5651.605,5697.955,5299.345,5571.265,5522.8550000000005,125
TUN,1985,5567.145,5651.605,5697.955,5299.345,5549.634999999999,125
TUN,1986,5404.405,5567.145,5651.605,5697.955,5638.901666666666,125
TUN,1987,5136.605,5404.405,5567.145,5651.605,5541.051666666666,125
TUN,1988,5055.235,5136.605,5404.405,5567.145,5369.385,125
TUN,1989,5075.835,5055.235,5136.605,5404.405,5198.748333333333,125
TUN,1990,4646.326,5075.835,5055.235,5136.605,5089.224999999999,125
TUN,1991,5344.665,4646.326,5075.835,5055.235,4925.798666666667,125
TUN,1992,5594.955,5344.665,4646.326,5075.835,5022.275333333333,125
TUN,1993,4780.226,5594.955,5344.665,4646.326,5195.315333333333,125
TUN,1994,4494.916,4780.226,5594.955,5344.665,5239.948666666666,125
TUN,1995,4357.926,4494.916,4780.226,5594.955,4956.699,125
TUN,1996,4264.196,4357.926,4494.916,4780.226,4544.356,125
TUN,1997,3871.766,4264.196,4357.926,4494.916,4372.3460000000005,125
TUN,1998,3980.946,3871.766,4264.196,4357.926,4164.629333333333,125
TUN,1999,4027.296,3980.946,3871.766,4264.196,4038.969333333333,125
TUN,2000,3740.957,4027.296,3980.946,3871.766,3960.0026666666668,125
TUN,2001,3420.627,3740.957,4027.296,3980.946,3916.3996666666667,125
TUN,2002,3553.497,3420.627,3740.957,4027.296,3729.626666666667,125
TUN,2003,3230.077,3553.497,3420.627,3740.957,3571.6936666666666,125
TUN,2004,3412.387,3230.077,3553.497,3420.627,3401.400333333333,125
TUN,2005,3479.337,3412.387,3230.077,3553.497,3398.6536666666666,125
TUN,2006,3357.797,3479.337,3412.387,3230.077,3373.9336666666672,125
TUN,2007,4686.496,3357.797,3479.337,3412.387,3416.507,125
TUN,2008,4277.586,4686.496,3357.797,3479.337,3841.2100000000005,125
TUN,2009,4031.416,4277.586,4686.496,3357.797,4107.293000000001,125
TUN,2010,3807.906,4031.416,4277.586,4686.496,4331.832666666666,125
TUN,2011,3333.077,3807.906,4031.416,4277.586,4038.969333333334,125
TUN,2012,3288.787,3333.077,3807.906,4031.416,3724.1330000000003,125
TUN,2013,2967.427,3288.787,3333.077,3807.906,3476.59,125
TUN,2014,2649.158,2967.427,3288.787,3333.077,3196.4303333333337,125
TUN,2015,2404.018,2649.158,2967.427,3288.787,2968.4573333333333,125
TUN,2016,2262.908,2404.018,2649.158,2967.427,2673.534333333333,125
TUN,2017,1907.558,2262.908,2404.018,2649.158,2438.6946666666668,125
TUR,1974,3382.66,3589.156,3463.418,3528.843,3527.1389999999997,126
TUR,1975,3164.918,3382.66,3589.156,3463.418,3478.4113333333335,126
TUR,1976,2652.766,3164.918,3382.66,3589.156,3378.9113333333335,126
TUR,1977,2661.966,2652.766,3164.918,3382.66,3066.781333333333,126
TUR,1978,2796.905,2661.966,2652.766,3164.918,2826.5499999999997,126
TUR,1979,2885.841,2796.905,2661.966,2652.766,2703.8790000000004,126
TUR,1980,2268.06,2885.841,2796.905,2661.966,2781.5706666666665,126
TUR,1981,2297.53,2268.06,2885.841,2796.905,2650.268666666667,126
TUR,1982,2315.447,2297.53,2268.06,2885.841,2483.8103333333333,126
TUR,1983,2229.414,2315.447,2297.53,2268.06,2293.679,126
TUR,1984,2097.817,2229.414,2315.447,2297.53,2280.7970000000005,126
TUR,1985,2111.361,2097.817,2229.414,2315.447,2214.226,126
TUR,1986,2373.816,2111.361,2097.817,2229.414,2146.1973333333335,126
TUR,1987,2595.502,2373.816,2111.361,2097.817,2194.331333333333,126
TUR,1988,2556.115,2595.502,2373.816,2111.361,2360.2263333333335,126
TUR,1989,2815.894,2556.115,2595.502,2373.816,2508.477666666666,126
TUR,1990,3613.322,2815.894,2556.115,2595.502,2655.837,126
TUR,1991,4158.871,3613.322,2815.894,2556.115,2995.1103333333335,126
TUR,1992,4075.007,4158.871,3613.322,2815.894,3529.362333333333,126
TUR,1993,3709.057,4075.007,4158.871,3613.322,3949.066666666666,126
TUR,1994,3652.391,3709.057,4075.007,4158.871,3980.978333333333,126
TUR,1995,3474.179,3652.391,3709.057,4075.007,3812.1516666666666,126
TUR,1996,3458.369,3474.179,3652.391,3709.057,3611.875666666667,126
TUR,1997,3407.976,3458.369,3474.179,3652.391,3528.313,126
TUR,1998,3184.664,3407.976,3458.369,3474.179,3446.8413333333338,126
TUR,1999,2906.018,3184.664,3407.976,3458.369,3350.336333333333,126
TUR,2000,2729.147,2906.018,3184.664,3407.976,3166.219333333333,126
TUR,2001,2490.026,2729.147,2906.018,3184.664,2939.9429999999998,126
TUR,2002,2391.215,2490.026,2729.147,2906.018,2708.3969999999995,126
TUR,2003,2323.036,2391.215,2490.026,2729.147,2536.796,126
TUR,2004,2224.225,2323.036,2391.215,2490.026,2401.4256666666665,126
TUR,2005,2231.142,2224.225,2323.036,2391.215,2312.8253333333337,126
TUR,2006,2134.308,2231.142,2224.225,2323.036,2259.467666666667,126
TUR,2007,2108.617,2134.308,2231.142,2224.225,2196.5583333333334,126
TUR,2008,2134.308,2108.617,2134.308,2231.142,2158.0223333333333,126
TUR,2009,2373.429,2134.308,2108.617,2134.308,2125.7443333333335,126
TUR,2010,2650.269,2373.429,2134.308,2108.617,2205.4513333333334,126
TUR,2011,2503.988,2650.269,2373.429,2134.308,2386.002,126
TUR,2012,2470.849,2503.988,2650.269,2373.429,2509.2286666666664,126
TUR,2013,2538.924,2470.849,2503.988,2650.269,2541.7019999999998,126
TUR,2014,2609.657,2538.924,2470.849,2503.988,2504.587,126
TUR,2015,2657.34,2609.657,2538.924,2470.849,2539.81,126
TUR,2016,2720.615,2657.34,2609.657,2538.924,2601.9736666666668,126
TUR,2017,2699.468,2720.615,2657.34,2609.657,2662.537333333333,126
TWN,1974,187.218,149.775,129.535,112.331,130.547,127
TWN,1975,191.266,187.218,149.775,129.535,155.50933333333333,127
TWN,1976,220.614,191.266,187.218,149.775,176.08633333333333,127
TWN,1977,226.686,220.614,191.266,187.218,199.69933333333336,127
TWN,1978,220.614,226.686,220.614,191.266,212.85533333333333,127
TWN,1979,205.434,220.614,226.686,220.614,222.63800000000003,127
TWN,1980,226.686,205.434,220.614,226.686,217.578,127
TWN,1981,208.47,226.686,205.434,220.614,217.578,127
TWN,1982,126.499,208.47,226.686,205.434,213.53,127
TWN,1983,122.451,126.499,208.47,226.686,187.21833333333336,127
TWN,1984,123.463,122.451,126.499,208.47,152.47333333333333,127
TWN,1985,107.271,123.463,122.451,126.499,124.13766666666668,127
TWN,1986,96.139,107.271,123.463,122.451,117.72833333333334,127
TWN,1987,135.607,96.139,107.271,123.463,108.95766666666668,127
TWN,1988,127.511,135.607,96.139,107.271,113.00566666666668,127
TWN,1989,123.463,127.511,135.607,96.139,119.75233333333334,127
TWN,1990,165.966,123.463,127.511,135.607,128.86033333333333,127
TWN,1991,100.187,165.966,123.463,127.511,138.98000000000002,127
TWN,1992,65.779,100.187,165.966,123.463,129.872,127
TWN,1993,59.707,65.779,100.187,165.966,110.644,127
TWN,1994,62.743,59.707,65.779,100.187,75.22433333333335,127
TWN,1995,56.671,62.743,59.707,65.779,62.743000000000016,127
TWN,1996,54.647,56.671,62.743,59.707,59.707000000000015,127
TWN,1997,46.552,54.647,56.671,62.743,58.02033333333335,127
TWN,1998,49.588,46.552,54.647,56.671,52.62333333333334,127
TWN,1999,42.504,49.588,46.552,54.647,50.262333333333345,127
TWN,2000,33.396,42.504,49.588,46.552,46.21466666666668,127
TWN,2001,37.444,33.396,42.504,49.588,41.829333333333345,127
TWN,2002,46.552,37.444,33.396,42.504,37.78133333333334,127
TWN,2003,41.492,46.552,37.444,33.396,39.13066666666668,127
TWN,2004,40.48,41.492,46.552,37.444,41.829333333333345,127
TWN,2005,29.348,40.48,41.492,46.552,42.84133333333333,127
TWN,2006,21.252,29.348,40.48,41.492,37.106666666666676,127
TWN,2007,16.192,21.252,29.348,40.48,30.36000000000001,127
TWN,2008,14.168,16.192,21.252,29.348,22.26400000000001,127
TWN,2009,14.168,14.168,16.192,21.252,17.204000000000008,127
TWN,2010,13.156,14.168,14.168,16.192,14.842666666666675,127
TWN,2011,10.12,13.156,14.168,14.168,13.830666666666675,127
TWN,2012,10.12,10.12,13.156,14.168,12.481333333333344,127
TWN,2013,9.108,10.12,10.12,13.156,11.13200000000001,127
TWN,2014,8.096,9.108,10.12,10.12,9.782666666666676,127
TWN,2015,8.096,8.096,9.108,10.12,9.10800000000001,127
TWN,2016,8.096,8.096,8.096,9.108,8.433333333333344,127
TWN,2017,5.06,8.096,8.096,8.096,8.096,127
TZA,1974,0.0,0.0,0.0,0.0,0.0,128
TZA,1975,0.0,0.0,0.0,0.0,0.0,128
TZA,1976,0.0,0.0,0.0,0.0,0.0,128
TZA,1977,0.0,0.0,0.0,0.0,0.0,128
TZA,1978,0.0,0.0,0.0,0.0,0.0,128
TZA,1979,0.0,0.0,0.0,0.0,0.0,128
TZA,1980,0.0,0.0,0.0,0.0,0.0,128
TZA,1981,0.0,0.0,0.0,0.0,0.0,128
TZA,1982,0.0,0.0,0.0,0.0,0.0,128
TZA,1983,0.0,0.0,0.0,0.0,0.0,128
TZA,1984,0.0,0.0,0.0,0.0,0.0,128
TZA,1985,0.0,0.0,0.0,0.0,0.0,128
TZA,1986,0.0,0.0,0.0,0.0,0.0,128
TZA,1987,0.0,0.0,0.0,0.0,0.0,128
TZA,1988,0.0,0.0,0.0,0.0,0.0,128
TZA,1989,0.0,0.0,0.0,0.0,0.0,128
TZA,1990,0.0,0.0,0.0,0.0,0.0,128
TZA,1991,0.0,0.0,0.0,0.0,0.0,128
TZA,1992,0.0,0.0,0.0,0.0,0.0,128
TZA,1993,0.0,0.0,0.0,0.0,0.0,128
TZA,1994,0.0,0.0,0.0,0.0,0.0,128
TZA,1995,0.0,0.0,0.0,0.0,0.0,128
TZA,1996,0.0,0.0,0.0,0.0,0.0,128
TZA,1997,0.0,0.0,0.0,0.0,0.0,128
TZA,1998,0.0,0.0,0.0,0.0,0.0,128
TZA,1999,0.0,0.0,0.0,0.0,0.0,128
TZA,2000,0.0,0.0,0.0,0.0,0.0,128
TZA,2001,0.0,0.0,0.0,0.0,0.0,128
TZA,2002,0.0,0.0,0.0,0.0,0.0,128
TZA,2003,0.0,0.0,0.0,0.0,0.0,128
TZA,2004,0.0,0.0,0.0,0.0,0.0,128
TZA,2005,0.0,0.0,0.0,0.0,0.0,128
TZA,2006,0.0,0.0,0.0,0.0,0.0,128
TZA,2007,0.0,0.0,0.0,0.0,0.0,128
TZA,2008,0.0,0.0,0.0,0.0,0.0,128
TZA,2009,0.0,0.0,0.0,0.0,0.0,128
TZA,2010,0.0,0.0,0.0,0.0,0.0,128
TZA,2011,0.0,0.0,0.0,0.0,0.0,128
TZA,2012,0.0,0.0,0.0,0.0,0.0,128
TZA,2013,0.0,0.0,0.0,0.0,0.0,128
TZA,2014,0.0,0.0,0.0,0.0,0.0,128
TZA,2015,0.0,0.0,0.0,0.0,0.0,128
TZA,2016,0.0,0.0,0.0,0.0,0.0,128
TZA,2017,0.0,0.0,0.0,0.0,0.0,128
UKR,1993,3351.648,3635.056,3964.693,4112.427,3904.0586666666663,129
UKR,1994,3170.749,3351.648,3635.056,3964.693,3650.465666666667,129
UKR,1995,3007.941,3170.749,3351.648,3635.056,3385.8176666666664,129
UKR,1996,2965.731,3007.941,3170.749,3351.648,3176.7793333333334,129
UKR,1997,2899.402,2965.731,3007.941,3170.749,3048.1403333333333,129
UKR,1998,2712.473,2899.402,2965.731,3007.941,2957.6913333333337,129
UKR,1999,2683.328,2712.473,2899.402,2965.731,2859.2019999999998,129
UKR,2000,2639.109,2683.328,2712.473,2899.402,2765.0676666666664,129
UKR,2001,2630.064,2639.109,2683.328,2712.473,2678.3033333333333,129
UKR,2002,2638.104,2630.064,2639.109,2683.328,2650.833666666667,129
UKR,2003,2828.047,2638.104,2630.064,2639.109,2635.759,129
UKR,2004,3017.991,2828.047,2638.104,2630.064,2698.7383333333332,129
UKR,2005,3164.719,3017.991,2828.047,2638.104,2828.0473333333334,129
UKR,2006,3357.678,3164.719,3017.991,2828.047,3003.5856666666664,129
UKR,2007,3326.523,3357.678,3164.719,3017.991,3180.129333333333,129
UKR,2008,3199.894,3326.523,3357.678,3164.719,3282.9733333333334,129
UKR,2009,2918.496,3199.894,3326.523,3357.678,3294.6983333333337,129
UKR,2010,2594.889,2918.496,3199.894,3326.523,3148.3043333333335,129
UKR,2011,2450.17,2594.889,2918.496,3199.894,2904.426333333333,129
UKR,2012,2301.431,2450.17,2594.889,2918.496,2654.5183333333334,129
UKR,2013,2182.842,2301.431,2450.17,2594.889,2448.83,129
UKR,2014,2052.193,2182.842,2301.431,2450.17,2311.481,129
UKR,2015,1886.37,2052.193,2182.842,2301.431,2178.822,129
UKR,2016,1631.102,1886.37,2052.193,2182.842,2040.4683333333332,129
UKR,2017,1513.518,1631.102,1886.37,2052.193,1856.555,129
